mean_z,APF_x, APF_y, APF_z,VarAPF,STD_x, STD_y, STD_z,RMS_x, RMS_y, RMS_z,Corr_z_y,MinMax_x, MinMax_y, MinMax_z,type
2.9,1,1,2,0.3333333333333333,128.7171317268995,76.1723192650862,46.31642377290275,7459.85,2683.0,969.55,0.7150041159181315,396,222,147,jumping
-5.8,1,0,1,0.3333333333333333,109.4769889570914,73.9823552537285,50.91779867808724,5489.95,2469.15,1183.5,0.7932886971608496,312,203,188,jumping
-5.8,1,0,1,0.3333333333333333,109.4769889570914,73.9823552537285,50.91779867808724,5489.95,2469.15,1183.5,0.7932886971608496,312,203,188,jumping
-9,1,1,2,0.3333333333333333,108.28152607388246,42.43177530525391,37.41954331926329,5438.2,824.25,670.6,0.858992369193269,291,136,106,jumping
-7.6,1,1,2,0.3333333333333333,121.93076359603064,42.99211814068042,62.48590952277873,6698.2,831.75,1785.9,0.7160507933358372,370,149,206,jumping
-6.8,1,0,2,1,113.70234044302792,43.37702925128306,63.63053075721154,5858.2,846.95,1845.1,0.7291031214357719,320,149,214,jumping
23.5,1,1,2,0.3333333333333333,116.15392086939353,31.82958093067237,43.30576045849892,6101.7,462.75,1120.05,0.36092460932225356,322,96,150,jumping
23.5,1,1,2,0.3333333333333333,116.15392086939353,31.82958093067237,43.30576045849892,6101.7,462.75,1120.05,0.36092460932225356,322,96,150,jumping
-9.1,1,2,2,0.3333333333333333,108.31748602039181,53.342082615677626,34.4333494675664,5309.35,1290.1,574.95,0.4128435029822334,335,137,123,jumping
-5.7,1,2,2,0.3333333333333333,107.08070684197867,51.041268705931586,34.912748387945626,5195.95,1221.35,564.75,0.45209731480874493,335,135,123,jumping
-11.8,0,2,2,1.3333333333333333,118.20302684599729,43.69032438016963,72.70916188639656,6357.0,866.2,2448.6,0.9174618115620603,340,133,247,jumping
-6,0,2,2,1.3333333333333333,124.03086533422056,59.1672769921573,77.1722460186015,6941.25,1599.15,2698.0,0.40866638556354923,340,167,257,jumping
5.6,0,2,2,1.3333333333333333,119.71985818753899,61.934104767352,65.37787597243174,6475.7,1726.25,1939.1,0.36161490464282675,347,193,234,jumping
5.6,0,2,2,1.3333333333333333,119.71985818753899,61.934104767352,65.37787597243174,6475.7,1726.25,1939.1,0.36161490464282675,347,193,234,jumping
12.2,0,2,3,2.3333333333333335,110.62830660469419,56.51401006240252,36.89564864437118,5570.1,1473.35,687.0,0.7388326682966868,294,172,135,jumping
8.2,0,1,3,2.3333333333333335,120.92646985301073,76.14613144036493,33.22248234755093,6629.45,2631.65,530.3,0.17395565448807687,350,225,100,jumping
2.2,0,1,3,2.3333333333333335,115.57205544594247,60.43177971895251,44.118023527805505,6099.05,1771.4,878.3,0.17978613615030917,316,200,148,jumping
-0.2,2,2,2,0,117.68621178559722,64.67663153463286,46.2404344462482,6232.6,1882.4,962.2,0.7503915912143736,335,217,139,jumping
-0.2,2,2,2,0,117.68621178559722,64.67663153463286,46.2404344462482,6232.6,1882.4,962.2,0.7503915912143736,335,217,139,jumping
-1.3,1,2,3,1,115.81599390604238,75.6295797511353,45.20090952870553,6050.05,2577.05,920.25,0.5682598960180247,311,219,155,jumping
-3.6,1,2,2,0.3333333333333333,122.8777169926807,81.94042551349933,38.65861985235491,6805.1,3028.25,679.0,0.4999134696688088,325,221,128,jumping
-3.6,1,2,2,0.3333333333333333,122.8777169926807,81.94042551349933,38.65861985235491,6805.1,3028.25,679.0,0.4999134696688088,325,221,128,jumping
-1,1,1,2,0.3333333333333333,126.4874170289941,76.64666405729027,49.31981796848448,7213.1,2650.1,1095.1,0.627656464855217,328,224,172,jumping
-1.2,1,1,2,0.3333333333333333,126.84653895335278,76.97647548295373,49.2742889908678,7240.7,2669.3,1093.3,0.6279819511165832,328,224,172,jumping
2.7,1,1,2,0.3333333333333333,118.79468749812753,103.93780191377276,37.034668442780294,6432.4,4863.8,620.85,0.6079485989902318,336,280,118,jumping
0.7,1,1,3,1.3333333333333333,119.2269544468308,104.08201894019287,37.256021139020085,6466.4,4878.8,624.85,0.589968741993172,336,280,118,jumping
-1,1,1,3,1.3333333333333333,119.13652299404708,78.38537278514829,57.63101017102974,6413.0,2765.1,1495.1,0.48599431786242636,336,253,193,jumping
2.6,1,1,2,0.3333333333333333,119.5921309191277,78.50753679318524,57.9908038686595,6472.15,2773.95,1516.7,0.5078678749406358,336,253,193,jumping
-6.5,1,1,2,0.3333333333333333,115.67310260672818,82.77009658620007,36.16705068920544,6098.0,3100.9,609.75,0.7705454900874468,333,259,112,jumping
